DateLocal,T,WindDir,WindSpd,RH,P,City
04/07/19 21:00,63.84000015,181.0019989,6.420000076,61,1020.77002,Boston
04/08/19 00:00,60.24000168,201,6.400000095,64,1020.130005,Boston
04/08/19 03:00,56.72999954,207.503006,9.859999657,65,1020.26001,Boston
04/08/19 06:00,51.54999924,207.5070038,5.639999866,70,1019.51001,Boston
04/08/19 09:00,45.41999817,31.00799942,8.119999886,79,1019.23999,Boston
04/08/19 12:00,41.61000061,43.50090027,9.31000042,96,1018.52002,Boston
04/08/19 15:00,42.34999847,85.50209808,8.659999847,95,1015.700012,Boston
04/08/19 18:00,43.75999832,111.5090027,9.75,94,1011.02002,Boston
04/08/19 21:00,44.90000153,354.5020142,1.700000048,93,1007.559998,Boston
04/09/19 00:00,42.90000153,352.0029907,8.520000458,94,1007.630005,Boston
04/09/19 03:00,41.02000046,18.50169945,8.880000114,97,1008.27002,Boston
04/09/19 06:00,40.38000107,27.01049995,6.909999847,100,1007.219971,Boston
04/09/19 09:00,39.91999817,35.50630188,8.340000153,100,1007.320007,Boston
04/09/19 12:00,39.86999893,39.50080109,10.67000008,100,1007.27002,Boston
04/09/19 15:00,40.20000076,47.50419998,12.77000046,97,1006.710022,Boston
04/09/19 18:00,40.40999985,59.5,11.89999962,99,1004.640015,Boston
04/09/19 21:00,40.59000015,86.50029755,13.10999966,99,1002.75,Boston
04/10/19 00:00,39.65999985,109.5019989,15.52000046,100,1001.059998,Boston
04/10/19 03:00,37.56000137,58.50080109,13.02000046,100,1002.030029,Boston
04/10/19 06:00,37.99000168,57.00180054,10.19999981,100,1001.599976,Boston
04/10/19 09:00,37.70999908,28.50219917,8.430000305,100,1002.809998,Boston
04/10/19 12:00,37,16.00049973,13.56000042,100,1005.73999,Boston
04/10/19 15:00,37.88999939,10.0060997,11.21000004,100,1008.909973,Boston
04/10/19 18:00,40.15999985,34.00049973,5.929999828,95,1009.840027,Boston
04/10/19 21:00,41.06000137,137.003006,2.589999914,94,1011.039978,Boston
04/11/19 00:00,40.79000092,156.5,1.139999986,91,1013.049988,Boston
04/11/19 03:00,39.22000122,329.5050049,5.989999771,91,1015.940002,Boston
04/11/19 06:00,36.20999908,333.5010071,9.529999733,100,1017.700012,Boston
04/11/19 09:00,34.08000183,320.0029907,7.989999771,100,1019.640015,Boston
04/11/19 12:00,36.65000153,315.5010071,6.400000095,97,1021.619995,Boston
04/11/19 15:00,42.5,318.5010071,3.059999943,86,1022.880005,Boston
04/11/19 18:00,45.52000046,159.5010071,4.360000134,75,1022.419983,Boston
04/11/19 21:00,46.45000076,150.5010071,8.630000114,73,1021.98999,Boston
04/12/19 00:00,43.15000153,143.003006,12.77000046,79,1022.590027,Boston
04/12/19 03:00,43.38000107,162.503006,11.64999962,82,1023.380005,Boston
04/12/19 06:00,42.86000061,164.5,10.18000031,85,1022.880005,Boston
04/12/19 09:00,42.58000183,152.5019989,9.949999809,89,1021.570007,Boston
04/12/19 12:00,45.61999893,155.0039978,11.21000004,84,1020.23999,Boston
04/12/19 15:00,52.84000015,165.5,14.02999973,72,1018.200012,Boston
04/12/19 18:00,55.54000092,178.0010071,18.47999954,69,1015.51001,Boston
04/07/19 21:00,62.15000153,64.5019989,5.53000021,99,1011.849976,Houston
04/08/19 00:00,61.11000061,337,6.170000076,99,1010.849976,Houston
04/08/19 03:00,60.52999878,323.0029907,9.420000076,96,1012.820007,Houston
04/08/19 06:00,60.77999878,325.0069885,8.100000381,94,1012.98999,Houston
04/08/19 09:00,59.72999954,297.5079956,8.229999542,94,1012.919983,Houston
04/08/19 12:00,58.61999893,294.5010071,8.520000458,94,1014.119995,Houston
04/08/19 15:00,65.48000336,323.0020142,10,97,1015.580017,Houston
04/08/19 18:00,71.20999908,294.5090027,10.19999981,97,1015.26001,Houston
04/08/19 21:00,74.41999817,300.5020142,10.09000015,92,1013.039978,Houston
04/09/19 00:00,71.97000122,321.5029907,8.300000191,91,1013.590027,Houston
04/09/19 03:00,65.31999969,317.5020142,5.860000134,91,1015.309998,Houston
04/09/19 06:00,59.90999985,307.0100098,4.380000114,86,1015.580017,Houston
04/09/19 09:00,56.65999985,300.506012,5.610000134,85,1014.799988,Houston
04/09/19 12:00,52.74000168,305.0010071,3.059999943,86,1015.22998,Houston
04/09/19 15:00,69,301.0039978,4.159999847,86,1016.150024,Houston
04/09/19 18:00,78.12000275,305.5,4.179999828,70,1015.76001,Houston
04/09/19 21:00,82.16999817,300,4.159999847,53,1013.22998,Houston
04/10/19 00:00,79.80000305,257.0020142,2.210000038,45,1012.099976,Houston
04/10/19 03:00,65.81999969,164.0010071,3.74000001,60,1012.669983,Houston
04/10/19 06:00,61.47999954,191.0019989,6.400000095,68,1012.640015,Houston
04/10/19 09:00,57.15000153,167.5019989,3.180000067,84,1010.969971,Houston
04/10/19 12:00,57.70000076,177,7.070000172,85,1010.619995,Houston
04/10/19 15:00,72.36000061,185.5059967,8.18999958,59,1010.909973,Houston
04/10/19 18:00,81.65000153,178.5,14.31999969,44,1009.400024,Houston
04/10/19 21:00,84.52999878,182.503006,15.35000038,35,1006.559998,Houston
04/11/19 00:00,81.29000092,181,15.35000038,34,1004.77002,Houston
04/11/19 03:00,73.77999878,174.0050049,14.38000011,45,1004.580017,Houston
04/11/19 06:00,69.87000275,185.5010071,12.55000019,64,1004.460022,Houston
04/11/19 09:00,68.45999908,196.003006,10.89000034,74,1003.799988,Houston
04/11/19 12:00,66.16999817,215.5010071,7.400000095,81,1005.419983,Houston
04/11/19 15:00,76.87999725,237.0010071,7.429999828,59,1007.039978,Houston
04/11/19 18:00,83.86000061,303.5010071,6.260000229,43,1007.099976,Houston
04/11/19 21:00,84.51000214,317.5010071,7.960000038,29,1006.429993,Houston
04/12/19 00:00,79.95999908,319.5029907,4.71999979,27,1006.789978,Houston
04/12/19 03:00,67.13999939,336.5029907,6.400000095,30,1009.780029,Houston
04/12/19 06:00,59.77999878,38.00030136,3.019999981,42,1011.039978,Houston
04/12/19 09:00,57.97000122,49.50180054,5.139999866,38,1010.25,Houston
04/12/19 12:00,58.13000107,58.00379944,7.739999771,47,1012.840027,Houston
04/12/19 15:00,66.79000092,67.00019836,9.329999924,40,1015.119995,Houston
04/12/19 18:00,74.97000122,78.50080109,13,36,1014.909973,Houston
04/07/19 21:00,79.87999725,31.50200081,9.890000343,96,1012.929993,San Jose
04/08/19 00:00,77.84999847,16.00009918,5.730000019,87,1012.570007,San Jose
04/08/19 03:00,67.55000305,80.50330353,3.380000114,92,1014.26001,San Jose
04/08/19 06:00,63.56999969,133.5070038,6.639999866,92,1014.909973,San Jose
04/08/19 09:00,61.61999893,163.0079956,4.320000172,99,1014.960022,San Jose
04/08/19 12:00,63.38999939,186.0010071,4.380000114,97,1015.719971,San Jose
04/08/19 15:00,67.09999847,169.0019989,4.409999847,100,1017.340027,San Jose
04/08/19 18:00,76.79000092,249.0090027,1.700000048,100,1017.099976,San Jose
04/08/19 21:00,84.13999939,302.5020142,5.28000021,73,1014.599976,San Jose
04/09/19 00:00,83.40000153,352.0029907,6.849999905,49,1014.469971,San Jose
04/09/19 03:00,70.72000122,27.50169945,6.760000229,67,1016.549988,San Jose
04/09/19 06:00,62.88000107,57.01050186,2.769999981,86,1017.140015,San Jose
04/09/19 09:00,60.16999817,139.5059967,2.75,84,1016.080017,San Jose
04/09/19 12:00,57.95999908,191.0010071,2.730000019,84,1015.950012,San Jose
04/09/19 15:00,75.12000275,193.5039978,4.610000134,68,1016.98999,San Jose
04/09/19 18:00,84.51000214,158,4.96999979,62,1016.159973,San Jose
04/09/19 21:00,88.11000061,165,5.5,48,1013.070007,San Jose
04/10/19 00:00,86.73000336,157.5019989,6.460000038,36,1011.539978,San Jose
04/10/19 03:00,74.55000305,143.0010071,9.550000191,41,1012.349976,San Jose
04/10/19 06:00,69.40000153,151.5019989,11.31999969,47,1012,San Jose
04/10/19 09:00,65.61000061,165.5019989,10.77999973,64,1010.25,San Jose
04/10/19 12:00,63.00999832,167.5,10.97999954,81,1009.700012,San Jose
04/10/19 15:00,73.80000305,165.0059967,13.89000034,58,1009.51001,San Jose
04/10/19 18:00,87.86000061,167,18.45000076,43,1007.320007,San Jose
04/10/19 21:00,94.06999969,170.503006,20.48999977,32,1003.599976,San Jose
04/11/19 00:00,91.55000305,164.5,19.81999969,26,1001.25,San Jose
04/11/19 03:00,82.69000244,165.5050049,19.14999962,28,1002.140015,San Jose
04/11/19 06:00,76.70999908,170.5010071,18.03000069,37,1002.099976,San Jose
04/11/19 09:00,73.86000061,177.503006,17.15999985,42,1000.76001,San Jose
04/11/19 12:00,69.68000031,206.5010071,7.179999828,43,1003.299988,San Jose
04/11/19 15:00,79.58000183,8.501310349,6.079999924,41,1006.080017,San Jose
04/11/19 18:00,88.26999664,5.001160145,16.44000053,32,1007.539978,San Jose
04/11/19 21:00,89.01000214,354.5010071,13.22000027,20,1006.549988,San Jose
04/12/19 00:00,84.81999969,350.5029907,8.75,17,1006.469971,San Jose
04/12/19 03:00,73.52999878,30.50289917,7.400000095,20,1008.179993,San Jose
04/12/19 06:00,66.70999908,109,7.380000114,33,1008.960022,San Jose
04/12/19 09:00,60.22000122,119.0019989,3.690000057,85,1008.650024,San Jose
04/12/19 12:00,58.31000137,72.00379944,4.5,84,1009.47998,San Jose
04/12/19 15:00,73.54000092,88.50019836,8.770000458,70,1010.47998,San Jose
04/12/19 18:00,83.44000244,107.5009995,15.22999954,51,1009.75,San Jose
04/07/19 21:00,67.68000031,162.0019989,12.46000004,63,1011.049988,Novi
04/08/19 00:00,65.68000031,191.5,14.11999989,77,1007.969971,Novi
04/08/19 03:00,59.99000168,226.003006,14.22999954,96,1007.26001,Novi
04/08/19 06:00,57.33000183,261.0069885,17.60000038,95,1007.190002,Novi
04/08/19 09:00,51.90000153,273.5079956,14.27000046,91,1008.039978,Novi
04/08/19 12:00,52.13999939,253.0010071,10.97999954,95,1008.679993,Novi
04/08/19 15:00,57.20000076,275.5020142,11.34000015,92,1009.5,Novi
04/08/19 18:00,63.02000046,289.0090027,11.53999996,79,1009.340027,Novi
04/08/19 21:00,65.15000153,294.5020142,12.43999958,56,1008.960022,Novi
04/09/19 00:00,59.27999878,286.5029907,6.619999886,54,1008.630005,Novi
04/09/19 03:00,50.65000153,246.5019989,7.090000153,61,1008.549988,Novi
04/09/19 06:00,49.91999817,235.5099945,12.06000042,59,1007.099976,Novi
04/09/19 09:00,50.90000153,276.006012,17.69000053,79,1005.719971,Novi
04/09/19 12:00,44.54999924,311.0010071,18.5,72,1007.950012,Novi
04/09/19 15:00,50.45999908,317.0039978,15.35000038,62,1009.390015,Novi
04/09/19 18:00,55.70999908,302.5,13.68999958,61,1009.080017,Novi
04/09/19 21:00,55.16999817,300.5,16.35000038,59,1008.710022,Novi
04/10/19 00:00,49.56000137,324.5020142,14.28999996,58,1010.580017,Novi
04/10/19 03:00,43.86000061,338.5010071,7.989999771,61,1012.75,Novi
04/10/19 06:00,40.15000153,351.5020142,7.739999771,63,1013.919983,Novi
04/10/19 09:00,35.63999939,356.0020142,7.309999943,64,1014.969971,Novi
04/10/19 12:00,32.59000015,7.000460148,6.400000095,65,1016.140015,Novi
04/10/19 15:00,39.95999908,10.5060997,4.71999979,64,1016.909973,Novi
04/10/19 18:00,44.02999878,34.00049973,4.25,63,1015.880005,Novi
04/10/19 21:00,46.63999939,58.00260162,4.829999924,58,1015.47998,Novi
04/11/19 00:00,40.15999985,83,8.859999657,78,1016.049988,Novi
04/11/19 03:00,32.74000168,77.50479889,10.13000011,92,1016.539978,Novi
04/11/19 06:00,32.34000015,69.501297,10.97999954,96,1015.219971,Novi
04/11/19 09:00,33.90000153,94.50309753,13.02000046,97,1013.039978,Novi
04/11/19 12:00,35.65999985,103.0009995,17.25,95,1011.219971,Novi
04/11/19 15:00,41.77999878,111.0009995,18.04999924,92,1008.719971,Novi
04/11/19 18:00,52.09000015,132.5010071,14.88000011,86,1004.299988,Novi
04/11/19 21:00,60.75,166.0010071,12.65999985,86,1001.349976,Novi
04/12/19 00:00,57.54999924,185.003006,13,98,1001.150024,Novi
04/12/19 03:00,57.33000183,184.003006,14.67000008,95,1000.179993,Novi
04/12/19 06:00,54.11000061,226.5,15.88000011,100,999.9199829,Novi
04/12/19 09:00,49.86999893,213.0019989,6.489999771,95,1000.369995,Novi
04/12/19 12:00,45.79999924,263.0039978,9.420000076,96,1002.559998,Novi
04/12/19 15:00,48.15999985,233.5,14.02999973,84,1003.119995,Novi
04/12/19 18:00,44.81999969,223.0010071,22.05999947,78,1003.830017,Novi
04/07/19 21:00,70.20999908,163.0019989,9.100000381,48,1020.289978,Washington DC.
04/08/19 00:00,66.33000183,164.5,9.18999958,55,1019.25,Washington DC.
04/08/19 03:00,63.88000107,166.503006,10.53999996,62,1017.780029,Washington DC.
04/08/19 06:00,61.20000076,185.5070038,10.22000027,79,1015.830017,Washington DC.
04/08/19 09:00,60.99000168,213.0079956,9.010000229,85,1013.47998,Washington DC.
04/08/19 12:00,63.47999954,222.0010071,8.75,82,1012.840027,Washington DC.
04/08/19 15:00,71.59999847,233.5019989,8.989999771,65,1011.900024,Washington DC.
04/08/19 18:00,75.34999847,248.5090027,10.97999954,57,1009.900024,Washington DC.
04/08/19 21:00,77.30000305,261.5020142,11.98999977,49,1008,Washington DC.
04/09/19 00:00,72.51000214,283.5029907,7.519999981,49,1007.909973,Washington DC.
04/09/19 03:00,66.12999725,320.5020142,4.289999962,62,1008.590027,Washington DC.
04/09/19 06:00,60.81000137,221.0099945,3.220000029,87,1007.5,Washington DC.
04/09/19 09:00,58.90999985,168.5059967,3.269999981,91,1004.640015,Washington DC.
04/09/19 12:00,58.68000031,275.0010071,5.75,89,1004.590027,Washington DC.
04/09/19 15:00,67.01999664,302.0039978,6.960000038,70,1004.27002,Washington DC.
04/09/19 18:00,71.45999908,285.5,10,53,1002.719971,Washington DC.
04/09/19 21:00,72.26999664,285,13.77999973,44,1001.22998,Washington DC.
04/10/19 00:00,64.68000031,307.5020142,14.28999996,43,1003.5,Washington DC.
04/10/19 03:00,57.27000046,317.5010071,12.01000023,47,1006.789978,Washington DC.
04/10/19 06:00,52.47999954,316.5020142,7.960000038,52,1008.440002,Washington DC.
04/10/19 09:00,49.31999969,299.5020142,7.650000095,61,1008.969971,Washington DC.
04/10/19 12:00,50.77000046,335,7.289999962,63,1011.5,Washington DC.
04/10/19 15:00,56.88000107,319.506012,9.75,49,1012.590027,Washington DC.
04/10/19 18:00,61.49000168,311,9.729999542,40,1011.960022,Washington DC.
04/10/19 21:00,63.91999817,307.5029907,9.859999657,34,1011.47998,Washington DC.
04/11/19 00:00,58.06999969,317,6.170000076,39,1012.809998,Washington DC.
04/11/19 03:00,50.02000046,6.504759789,4.829999924,54,1015.219971,Washington DC.
04/11/19 06:00,46.29000092,54.00130081,2.369999886,68,1016.299988,Washington DC.
04/11/19 09:00,46.22999954,44.50310135,2.839999914,67,1016.719971,Washington DC.
04/11/19 12:00,49.97000122,133.5010071,6.170000076,59,1017.97998,Washington DC.
04/11/19 15:00,60.40999985,176.5010071,6.53000021,49,1018.880005,Washington DC.
04/11/19 18:00,68.19999695,167.0010071,10.06999969,38,1017.5,Washington DC.
04/11/19 21:00,69.40000153,166.5010071,11.43000031,39,1016.190002,Washington DC.
04/12/19 00:00,65.01999664,158.003006,11.88000011,47,1016.030029,Washington DC.
04/12/19 03:00,62.54999924,160.003006,12.10000038,55,1016.02002,Washington DC.
04/12/19 06:00,61.84999847,170.5,12.40999985,58,1015.080017,Washington DC.
04/12/19 09:00,61.11999893,171.5019989,10.73999977,64,1013.809998,Washington DC.
04/12/19 12:00,62.90000153,168.0039978,12.77000046,72,1012.200012,Washington DC.
04/12/19 15:00,64.72000122,174,14.69999981,80,1010.440002,Washington DC.
04/12/19 18:00,70.19999695,193.0010071,15.68000031,67,1008.22998,Washington DC.
04/07/19 21:00,61.65999985,175.0019989,8.210000038,53,1022.369995,New York
04/08/19 00:00,56.34999847,170.5,8.520000458,64,1021.450012,New York
04/08/19 03:00,53.56000137,181.003006,8.079999924,69,1020.580017,New York
04/08/19 06:00,51.54999924,170.5070038,7.199999809,74,1018.710022,New York
04/08/19 09:00,48.29999924,163.5079956,7.78000021,91,1016,New York
04/08/19 12:00,49.70999908,182.5010071,8.75,93,1013.640015,New York
04/08/19 15:00,54.59000015,192.0019989,7.090000153,86,1011.5,New York
04/08/19 18:00,63.20000076,206.0090027,6.960000038,75,1008.340027,New York
04/08/19 21:00,64.06999969,246.0019989,6.730000019,74,1006.640015,New York
04/09/19 00:00,60.45000076,236.503006,7.179999828,80,1006.75,New York
04/09/19 03:00,56.86000061,245.5019989,6.639999866,88,1007.390015,New York
04/09/19 06:00,51.72000122,247.0099945,2.480000019,88,1006.02002,New York
04/09/19 09:00,50,283.506012,1.590000033,88,1004.559998,New York
04/09/19 12:00,52.56000137,189.5010071,2.170000076,92,1003.669983,New York
04/09/19 15:00,59.45999908,57.00419998,4.71999979,77,1002.51001,New York
04/09/19 18:00,60.11999893,106,6.760000229,72,1000.640015,New York
04/09/19 21:00,55.16999817,129,5.170000076,78,998.789978,New York
04/10/19 00:00,51.72000122,136.0019989,2.329999924,86,999.4199829,New York
04/10/19 03:00,50.97000122,298.5010071,9.550000191,64,1001.909973,New York
04/10/19 06:00,48.43000031,297.0020142,9.75,62,1003.640015,New York
04/10/19 09:00,46.34999847,298.0020142,8.430000305,64,1004.77002,New York
04/10/19 12:00,46.90000153,309.5,8.859999657,65,1007.619995,New York
04/10/19 15:00,50.75999832,327.506012,8.75,62,1009.390015,New York
04/10/19 18:00,53.29999924,319,6.380000114,59,1010.039978,New York
04/10/19 21:00,54.20000076,304.5029907,5.389999866,55,1010.880005,New York
04/11/19 00:00,50.06000137,317,4.380000114,55,1012.690002,New York
04/11/19 03:00,45.52000046,350.5050049,6.289999962,62,1015.5,New York
04/11/19 06:00,43.13999939,22.50130081,5.5,68,1017.299988,New York
04/11/19 09:00,40.91999817,31.50309944,6.199999809,75,1019,New York
04/11/19 12:00,43.13000107,43.00090027,6.170000076,69,1020.859985,New York
04/11/19 15:00,50.33000183,72.001297,4.739999771,61,1022.159973,New York
04/11/19 18:00,52.09000015,115.0009995,5.369999886,59,1021.539978,New York
04/11/19 21:00,53.00999832,142.5010071,6.170000076,58,1020.830017,New York
04/12/19 00:00,49.27000046,133.003006,5.170000076,64,1020.630005,New York
04/12/19 03:00,46.70999908,115.0029984,4.269999981,75,1020.659973,New York
04/12/19 06:00,44.29999924,135,2.910000086,88,1019.47998,New York
04/12/19 09:00,45.18999863,151.0019989,5.480000019,90,1018.25,New York
04/12/19 12:00,50.47999954,156.5039978,7.179999828,88,1016.960022,New York
04/12/19 15:00,57.97000122,168,11.68000031,72,1015,New York
04/12/19 18:00,57.50999832,177.0010071,15.89999962,88,1012.390015,New York
04/07/19 21:00,68.68000031,198.5019989,8.210000038,47,1021.169983,Philadelphia
04/08/19 00:00,62.74000168,180,8.630000114,50,1020.48999,Philadelphia
04/08/19 03:00,58.08000183,171.503006,8.75,52,1019.539978,Philadelphia
04/08/19 06:00,55.68999863,181.5070038,8.659999847,67,1017.75,Philadelphia
04/08/19 09:00,53.43000031,183.5079956,9.840000153,95,1014.52002,Philadelphia
04/08/19 12:00,55.38000107,195.5010071,7.849999905,95,1012.76001,Philadelphia
04/08/19 15:00,64.84999847,220.5019989,8.659999847,86,1011.099976,Philadelphia
04/08/19 18:00,73.19000244,238.5090027,10.09000015,72,1008.619995,Philadelphia
04/08/19 21:00,66.31999969,282.0020142,7.739999771,93,1007.47998,Philadelphia
04/09/19 00:00,60.90000153,263.5029907,5.730000019,94,1007.710022,Philadelphia
04/09/19 03:00,58.02999878,269.5020142,4.96999979,94,1007.909973,Philadelphia
04/09/19 06:00,53.97000122,261.5100098,2.549999952,88,1006.26001,Philadelphia
04/09/19 09:00,55.58000183,205.0059967,4.71999979,92,1004.440002,Philadelphia
04/09/19 12:00,58.5,256.5010071,3.74000001,95,1003.429993,Philadelphia
04/09/19 15:00,67.01999664,287.0039978,4.5,89,1002.630005,Philadelphia
04/09/19 18:00,71.81999969,272,8.100000381,60,1000.200012,Philadelphia
04/09/19 21:00,71.91000366,268.5,12.32999992,49,998.5499878,Philadelphia
04/10/19 00:00,62.70000076,290.5020142,13.96000004,40,1000.659973,Philadelphia
04/10/19 03:00,54.56999969,303.0010071,13.23999977,42,1004.070007,Philadelphia
04/10/19 06:00,49.95999908,297.5020142,10.19999981,44,1005.799988,Philadelphia
04/10/19 09:00,47.61000061,299.0020142,9.550000191,47,1006.570007,Philadelphia
04/10/19 12:00,47.97999954,312.5,10.31000042,46,1009.26001,Philadelphia
04/10/19 15:00,54.09000015,320.006012,9.420000076,44,1010.51001,Philadelphia
04/10/19 18:00,59.15000153,310.5,8.279999733,40,1010.559998,Philadelphia
04/10/19 21:00,60.22999954,310.0029907,7.739999771,36,1011.039978,Philadelphia
04/11/19 00:00,53.38999939,307.5,4.050000191,40,1012.77002,Philadelphia
04/11/19 03:00,44.34999847,359.5050049,2.529999971,66,1015.140015,Philadelphia
04/11/19 06:00,41.06999969,43.50130081,6.170000076,63,1016.580017,Philadelphia
04/11/19 09:00,42.63000107,49.50310135,6.420000076,56,1018.200012,Philadelphia
04/11/19 12:00,45.83000183,65.00090027,7.630000114,51,1019.73999,Philadelphia
04/11/19 15:00,57.88999939,92.001297,6.639999866,44,1020.719971,Philadelphia
04/11/19 18:00,63.79000092,155.5010071,7.71999979,40,1019.580017,Philadelphia
04/11/19 21:00,66.05999756,171.0010071,9.18999958,38,1018.390015,Philadelphia
04/12/19 00:00,61.59999847,168.503006,10.64999962,41,1018.349976,Philadelphia
04/12/19 03:00,58.5,173.003006,9.979999542,57,1018.780029,Philadelphia
04/12/19 06:00,58.61000061,182.5,10.73999977,64,1017.76001,Philadelphia
04/12/19 09:00,58.86999893,184.5019989,11.40999985,70,1016.530029,Philadelphia
04/12/19 12:00,61.09999847,176.5039978,13,74,1014.919983,Philadelphia
04/12/19 15:00,62.02000046,181.5,15.26000023,92,1013.159973,Philadelphia
04/12/19 18:00,63.45000076,182.5010071,17.02000046,94,1010.150024,Philadelphia
04/07/19 21:00,80.87000275,246.0019989,2.279999971,31,1019.650024,Los Angeles
04/08/19 00:00,80.98000336,236,2.369999886,29,1017.969971,Los Angeles
04/08/19 03:00,67.05000305,230.503006,1.919999957,49,1018.700012,Los Angeles
04/08/19 06:00,56.38999939,14.50699997,2.170000076,68,1019.469971,Los Angeles
04/08/19 09:00,52.52999878,20.00799942,2.349999905,55,1019.119995,Los Angeles
04/08/19 12:00,52.13999939,13.00090027,2.480000019,53,1018.840027,Los Angeles
04/08/19 15:00,60.08000183,26.50209999,3.74000001,39,1019.460022,Los Angeles
04/08/19 18:00,78.76999664,270.5090027,1.590000033,28,1019.26001,Los Angeles
04/08/19 21:00,84.13999939,220.5019989,2.930000067,24,1017.359985,Los Angeles
04/09/19 00:00,81.77999878,224.503006,3.380000114,23,1016.070007,Los Angeles
04/09/19 03:00,67.20999908,202.0019989,1.950000048,39,1016.429993,Los Angeles
04/09/19 06:00,56.04000092,79.01049805,2.039999962,61,1017.179993,Los Angeles
04/09/19 09:00,52.34000015,90.50630188,2.079999924,67,1016.359985,Los Angeles
04/09/19 12:00,49.31999969,91.00080109,0.939999998,76,1015.710022,Los Angeles
04/09/19 15:00,56.13000107,66.5042038,0.579999983,64,1016.150024,Los Angeles
04/09/19 18:00,73.44000244,218,2.059999943,37,1015.200012,Los Angeles
04/09/19 21:00,76.41000366,228.5,3.599999905,35,1012.98999,Los Angeles
04/10/19 00:00,69.90000153,333.0020142,7.019999981,31,1012.380005,Los Angeles
04/10/19 03:00,57.54000092,339.0010071,9.220000267,25,1014.630005,Los Angeles
04/10/19 06:00,52.75,338.5020142,9.529999733,26,1016.47998,Los Angeles
04/10/19 09:00,55.97999954,355.5020142,7.650000095,27,1017.210022,Los Angeles
04/10/19 12:00,52.93000031,1.000460029,5.730000019,29,1018.659973,Los Angeles
04/10/19 15:00,54.18000031,357.006012,4.380000114,30,1020.549988,Los Angeles
04/10/19 18:00,65.80999756,359.5,3.019999981,23,1020.159973,Los Angeles
04/10/19 21:00,72.19999695,337.5029907,4.269999981,18,1018.159973,Los Angeles
04/11/19 00:00,70.58000183,333,7.070000172,15,1016.48999,Los Angeles
04/11/19 03:00,61.99000168,342.5050049,7.230000019,17,1016.97998,Los Angeles
04/11/19 06:00,56.18999863,357.0010071,5.5,24,1018.140015,Los Angeles
04/11/19 09:00,49.02000046,9.503109932,3.180000067,41,1017.47998,Los Angeles
04/11/19 12:00,43.31000137,14.00090027,2.25999999,56,1016.859985,Los Angeles
04/11/19 15:00,50.33000183,18.50130081,2.390000105,45,1017.440002,Los Angeles
04/11/19 18:00,70,259.5010071,1.899999976,24,1015.5,Los Angeles
04/11/19 21:00,73.44000244,236.0010071,3.710000038,22,1012.51001,Los Angeles
04/12/19 00:00,71.05000305,232.503006,4.269999981,21,1009.830017,Los Angeles
04/12/19 03:00,60.56999969,271.5029907,1.480000019,33,1009.73999,Los Angeles
04/12/19 06:00,52.04000092,356,3.579999924,46,1010.919983,Los Angeles
04/12/19 09:00,47.08000183,325.0020142,2.569999933,55,1010.210022,Los Angeles
04/12/19 12:00,43.81999969,325.0039978,2.369999886,63,1008.840027,Los Angeles
04/12/19 15:00,49.68999863,334.5,1.279999971,53,1007.76001,Los Angeles
04/12/19 18:00,61.75,280.5010071,3.940000057,36,1006.309998,Los Angeles
04/07/19 21:00,67.01000214,139.0019989,8.550000191,58,1012.01001,Detroit
04/08/19 00:00,64.19999695,156.5,10.64999962,67,1008.690002,Detroit
04/08/19 03:00,58.79999924,191.003006,10.42000008,81,1007.419983,Detroit
04/08/19 06:00,56.68000031,240.0070038,13.80000019,78,1006.669983,Detroit
04/08/19 09:00,50.09999847,268.0079956,13.64999962,76,1007.679993,Detroit
04/08/19 12:00,49.25999832,245.0010071,9.18999958,79,1008.719971,Detroit
04/08/19 15:00,53.15000153,249.5019989,8.319999695,80,1009.340027,Detroit
04/08/19 18:00,57.16999817,269.5090027,8.630000114,71,1009.059998,Detroit
04/08/19 21:00,59.38999939,287.5020142,10.42000008,56,1008.719971,Detroit
04/09/19 00:00,53.25,281.5029907,4.829999924,60,1008.469971,Detroit
04/09/19 03:00,46.41999817,229.0019989,5.190000057,69,1008.309998,Detroit
04/09/19 06:00,45.77999878,236.5099945,9.260000229,64,1007.059998,Detroit
04/09/19 09:00,49.09999847,258.506012,13.43999958,70,1004.840027,Detroit
04/09/19 12:00,44.63999939,302.0010071,17.71999931,69,1006.830017,Detroit
04/09/19 15:00,47.75999832,315.0039978,14,63,1008.630005,Detroit
04/09/19 18:00,51.75,299,11.01000023,59,1008.719971,Detroit
04/09/19 21:00,51.02999878,290,12.10000038,57,1008.390015,Detroit
04/10/19 00:00,47.84999847,319.5020142,12.06000042,58,1010.179993,Detroit
04/10/19 03:00,43.04999924,324.5010071,8.989999771,64,1012.549988,Detroit
04/10/19 06:00,38.97999954,337.5020142,7.289999962,69,1013.640015,Detroit
04/10/19 09:00,34.47000122,344.5020142,6.199999809,77,1014.849976,Detroit
04/10/19 12:00,32.13999939,351,6.170000076,83,1015.940002,Detroit
04/10/19 15:00,38.15999985,350.506012,3.940000057,71,1016.98999,Detroit
04/10/19 18:00,41.24000168,19.50049973,3.359999895,68,1016.159973,Detroit
04/10/19 21:00,42.13999939,39.00260162,5.5,66,1016,Detroit
04/11/19 00:00,38.18000031,43.5,7.849999905,71,1016.570007,Detroit
04/11/19 03:00,33.63999939,44.00479889,6.730000019,88,1017.140015,Detroit
04/11/19 06:00,33.50999832,51.00130081,7.960000038,93,1015.73999,Detroit
